ID,typeName,30DayPrice,30DayVolume,30DayISKVolume,7DayPrice,7DayVolume,7DayISKVolume
30975,FedNav F.O.F Identifier Tag AC-106V:FNSBR,,,,,,
30980,Caldari Prisoners of War,,,,,,
30834,Data Analyzer II,,,,,,
30842,InterBus Shuttle,,,,,,
30987,Small Trimark Armor Pump I,,,,,,
13988,Domination Explosive Armor Hardener,,,,,,
30836,Salvager II,,,,,,
30839,Civilian Damage Control,,,,,,
30993,Capital Trimark Armor Pump I,,,,,,
13990,Domination Kinetic Armor Hardener,,,,,,
30997,Small EM Armor Reinforcer I,,,,,,
13992,Domination Thermal Armor Hardener,,,,,,
30999,Medium EM Armor Reinforcer I,,,,,,
31001,Capital EM Armor Reinforcer I,,,,,,
13994,Domination EM Shield Hardener,,,,,,
31003,Small EM Armor Reinforcer II,,,,,,
31007,Capital EM Armor Reinforcer II,,,,,,
31005,Medium EM Armor Reinforcer II,,,,,,
13995,Domination Thermal Shield Hardener,,,,,,
31009,Small Explosive Armor Reinforcer I,,,,,,
31011,Medium Explosive Armor Reinforcer I,,,,,,
13996,Domination Explosive Shield Hardener,,,,,,
31013,Capital Explosive Armor Reinforcer I,,,,,,
14439,Draclira's Modified Mega Beam Laser,,,,,,
13997,Domination Kinetic Shield Hardener,,,,,,
31015,Small Explosive Armor Reinforcer II,,,,,,
13998,Domination Multispectrum Shield Hardener,,,,,,
14437,Raysere's Modified Mega Beam Laser,,,,,,
31019,Capital Explosive Armor Reinforcer II,,,,,,
31017,Medium Explosive Armor Reinforcer II,,,,,,
31021,Small Kinetic Armor Reinforcer I,,,,,,
13999,Domination Multispectrum Coating,,,,,,
14435,Chelm's Modified Mega Beam Laser,,,,,,
31023,Medium Kinetic Armor Reinforcer I,,,,,,
14001,True Sansha Multispectrum Coating,,,,,,
31025,Capital Kinetic Armor Reinforcer I,,,,,,
14433,Selynne's Modified Mega Beam Laser,,,,,,
14003,Dark Blood Multispectrum Coating,,,,,,
31027,Small Kinetic Armor Reinforcer II,,,,,,
31031,Capital Kinetic Armor Reinforcer II,,,,,,
31029,Medium Kinetic Armor Reinforcer II,,,,,,
31033,Small Thermal Armor Reinforcer I,,,,,,
14005,Domination Kinetic Coating,,,,,,
31035,Medium Thermal Armor Reinforcer I,,,,,,
14007,True Sansha Kinetic Coating,,,,,,
31037,Capital Thermal Armor Reinforcer I,,,,,,
14431,Vizan's Modified Dual Heavy Pulse Laser,,,,,,
31039,Small Thermal Armor Reinforcer II,,,,,,
14009,Dark Blood Kinetic Coating,,,,,,
31041,Medium Thermal Armor Reinforcer II,,,,,,
31043,Capital Thermal Armor Reinforcer II,,,,,,
31045,Small Auxiliary Nano Pump I,,,,,,
14011,Domination Explosive Coating,,,,,,
31047,Medium Auxiliary Nano Pump I,,,,,,
31049,Capital Auxiliary Nano Pump II,,,,,,
31051,Small Auxiliary Nano Pump II,,,,,,
31053,Medium Auxiliary Nano Pump II,,,,,,
14013,True Sansha Explosive Coating,,,,,,
31055,Medium Trimark Armor Pump I,,,,,,
31057,Small Trimark Armor Pump II,,,,,,
14015,Dark Blood Explosive Coating,,,,,,
31061,Capital Trimark Armor Pump II,,,,,,
31059,Medium Trimark Armor Pump II,,,,,,
31063,Small Nanobot Accelerator I,,,,,,
14429,Brokara's Modified Dual Heavy Pulse Laser,,,,,,
14017,Domination EM Coating,,,,,,
31065,Medium Nanobot Accelerator I,,,,,,
31067,Capital Nanobot Accelerator I,,,,,,
14019,True Sansha EM Coating,,,,,,
31069,Small Nanobot Accelerator II,,,,,,
31071,Medium Nanobot Accelerator II,,,,,,
14021,Dark Blood EM Coating,,,,,,
31073,Medium Remote Repair Augmentor I,,,,,,
14023,Domination Thermal Coating,,,,,,
31075,Capital Remote Repair Augmentor I,,,,,,
14427,Ahremen's Modified Dual Heavy Pulse Laser,,,,,,
31077,Small Remote Repair Augmentor II,,,,,,
31081,Capital Remote Repair Augmentor II,,,,,,
14025,True Sansha Thermal Coating,,,,,,
31079,Medium Remote Repair Augmentor II,,,,,,
31083,Small Salvage Tackle I,,,,,,
31085,Medium Salvage Tackle I,,,,,,
14027,Dark Blood Thermal Coating,,,,,,
31087,Capital Salvage Tackle I,,,,,,
31089,Small Salvage Tackle II,,,,,,
14029,Domination Explosive Shield Amplifier,,,,,,
31091,Medium Salvage Tackle II,,,,,,
31093,Capital Salvage Tackle II,,,,,,
31105,Small Auxiliary Thrusters I,,,,,,
14031,Dread Guristas Explosive Shield Amplifier,,,,,,
31107,Medium Auxiliary Thrusters I,,,,,,
14425,Tairei's Modified Dual Heavy Pulse Laser,,,,,,
14033,Domination Thermal Shield Amplifier,,,,,,
31109,Capital Auxiliary Thrusters I,,,,,,
14423,Draclira's Modified Dual Heavy Beam Laser,,,,,,
14421,Raysere's Modified Dual Heavy Beam Laser,,,,,,
31111,Small Auxiliary Thrusters II,,,,,,
14419,Chelm's Modified Dual Heavy Beam Laser,,,,,,
14035,Dread Guristas Thermal Shield Amplifier,,,,,,
14417,Selynne's Modified Dual Heavy Beam Laser,,,,,,
31113,Medium Auxiliary Thrusters II,,,,,,
31115,Capital Auxiliary Thrusters II,,,,,,
14415,Estamel's Modified Dual 250mm Railgun,,,,,,
14413,Vepas' Modified Dual 250mm Railgun,,,,,,
31117,Small Cargohold Optimization I,,,,,,
14411,Kaikka's Modified Dual 250mm Railgun,,,,,,
14409,Setele's Modified Dual 250mm Railgun,,,,,,
14407,Brynn's Modified Dual 250mm Railgun,,,,,,
14037,Domination Kinetic Shield Amplifier,,,,,,
31119,Medium Cargohold Optimization I,,,,,,
14039,Dread Guristas Kinetic Shield Amplifier,,,,,,
31121,Capital Cargohold Optimization I,,,,,,
14405,Estamel's Modified 425mm Railgun,,,,,,
14041,Domination EM Shield Amplifier,,,,,,
31123,Small Cargohold Optimization II,,,,,,
31125,Medium Cargohold Optimization II,,,,,,
31127,Capital Cargohold Optimization II,,,,,,
14043,Dread Guristas EM Shield Amplifier,,,,,,
31129,Small Dynamic Fuel Valve I,,,,,,
14045,Domination Shield Boost Amplifier,,,,,,
31131,Medium Dynamic Fuel Valve I,,,,,,
31133,Capital Dynamic Fuel Valve I,,,,,,
14047,Dread Guristas Shield Boost Amplifier,,,,,,
31135,Small Dynamic Fuel Valve II,,,,,,
14403,Vepas' Modified 425mm Railgun,,,,,,
31137,Medium Dynamic Fuel Valve II,,,,,,
14049,Shadow Serpentis Multispectrum Coating,,,,,,
31139,Capital Dynamic Fuel Valve II,,,,,,
31141,Small Engine Thermal Shielding I,,,,,,
14051,Shadow Serpentis Kinetic Coating,,,,,,
31143,Medium Engine Thermal Shielding I,,,,,,
31145,Capital Engine Thermal Shielding I,,,,,,
14053,Shadow Serpentis Explosive Coating,,,,,,
14401,Kaikka's Modified 425mm Railgun,,,,,,
31147,Small Engine Thermal Shielding II,,,,,,
31149,Medium Engine Thermal Shielding II,,,,,,
31151,Capital Engine Thermal Shielding II,,,,,,
14055,Shadow Serpentis EM Coating,,,,,,
31153,Small Low Friction Nozzle Joints I,,,,,,
14057,Shadow Serpentis Thermal Coating,,,,,,
31155,Medium Low Friction Nozzle Joints I,,,,,,
14399,Setele's Modified 425mm Railgun,,,,,,
31157,Capital Low Friction Nozzle Joints I,,,,,,
14059,Shadow Serpentis EM Armor Hardener,,,,,,
31159,Small Hyperspatial Velocity Optimizer I,,,,,,
14061,Shadow Serpentis Explosive Armor Hardener,,,,,,
31161,Medium Hyperspatial Velocity Optimizer I,,,,,,
14397,Brynn's Modified 425mm Railgun,,,,,,
14063,Shadow Serpentis Kinetic Armor Hardener,,,,,,
31163,Capital Hyperspatial Velocity Optimizer I,,,,,,
14395,Estamel's Modified 350mm Railgun,,,,,,
31165,Small Hyperspatial Velocity Optimizer II,,,,,,
14393,Vepas' Modified 350mm Railgun,,,,,,
14391,Kaikka's Modified 350mm Railgun,,,,,,
14065,Shadow Serpentis Thermal Armor Hardener,,,,,,
14389,Setele's Modified 350mm Railgun,,,,,,
31167,Medium Hyperspatial Velocity Optimizer II,,,,,,
31169,Capital Hyperspatial Velocity Optimizer II,,,,,,
14387,Brynn's Modified 350mm Railgun,,,,,,
14067,Shadow Serpentis Large Armor Repairer,,,,,,
31171,Small Low Friction Nozzle Joints II,,,,,,
31173,Medium Low Friction Nozzle Joints II,,,,,,
31175,Capital Low Friction Nozzle Joints II,,,,,,
14068,Shadow Serpentis Medium Armor Repairer,,,,,,
31177,Small Polycarbon Engine Housing I,,,,,,
14069,Shadow Serpentis Small Armor Repairer,,,,,,
31179,Medium Polycarbon Engine Housing I,,,,,,
31181,Capital Polycarbon Engine Housing I,,,,,,
14070,Dark Blood Multispectrum Energized Membrane,,,,,,
31183,Small Polycarbon Engine Housing II,,,,,,
14072,True Sansha Multispectrum Energized Membrane,,,,,,
31185,Medium Polycarbon Engine Housing II,,,,,,
31187,Capital Polycarbon Engine Housing II,,,,,,
31189,Small Warp Core Optimizer I,,,,,,
14074,Shadow Serpentis Multispectrum Energized Membrane,,,,,,
31191,Medium Warp Core Optimizer I,,,,,,
14076,Dark Blood Kinetic Energized Membrane,,,,,,
31193,Capital Warp Core Optimizer I,,,,,,
31195,Small Warp Core Optimizer II,,,,,,
14078,True Sansha Kinetic Energized Membrane,,,,,,
31197,Medium Warp Core Optimizer II,,,,,,
31199,Capital Warp Core Optimizer II,,,,,,
31201,Small Emission Scope Sharpener I,,,,,,
14080,Shadow Serpentis Kinetic Energized Membrane,,,,,,
31203,Medium Emission Scope Sharpener I,,,,,,
31205,Capital Emission Scope Sharpener I,,,,,,
14082,Dark Blood Explosive Energized Membrane,,,,,,
31207,Small Emission Scope Sharpener II,,,,,,
31209,Medium Emission Scope Sharpener II,,,,,,
31211,Capital Emission Scope Sharpener II,,,,,,
14084,True Sansha Explosive Energized Membrane,,,,,,
31213,Small Gravity Capacitor Upgrade I,,,,,,
14086,Shadow Serpentis Explosive Energized Membrane,,,,,,
31215,Medium Gravity Capacitor Upgrade I,,,,,,
31217,Capital Gravity Capacitor Upgrade I,,,,,,
14088,Dark Blood EM Energized Membrane,,,,,,
31220,Small Gravity Capacitor Upgrade II,,,,,,
31222,Medium Gravity Capacitor Upgrade II,,,,,,
31224,Capital Gravity Capacitor Upgrade II,,,,,,
14090,True Sansha EM Energized Membrane,,,,,,
31226,Small Liquid Cooled Electronics I,,,,,,
31228,Medium Liquid Cooled Electronics I,,,,,,
14092,Shadow Serpentis EM Energized Membrane,,,,,,
31230,Capital Liquid Cooled Electronics I,,,,,,
31232,Small Liquid Cooled Electronics II,,,,,,
14094,Dark Blood Thermal Energized Membrane,,,,,,
31234,Medium Liquid Cooled Electronics II,,,,,,
31236,Capital Liquid Cooled Electronics II,,,,,,
31238,Small Memetic Algorithm Bank I,,,,,,
14096,True Sansha Thermal Energized Membrane,,,,,,
31240,Medium Memetic Algorithm Bank I,,,,,,
14098,Shadow Serpentis Thermal Energized Membrane,,,,,,
31242,Capital Memetic Algorithm Bank I,,,,,,
14100,Domination Tracking Enhancer,,,,,,
31244,Small Memetic Algorithm Bank II,,,,,,
14102,Domination 100MN Afterburner,,,,,,
31246,Medium Memetic Algorithm Bank II,,,,,,
31248,Capital Memetic Algorithm Bank II,,,,,,
31250,Small Signal Disruption Amplifier I,,,,,,
14104,Shadow Serpentis 100MN Afterburner,,,,,,
14106,Domination 10MN Afterburner,,,,,,
31252,Medium Signal Disruption Amplifier I,,,,,,
31254,Capital Signal Disruption Amplifier I,,,,,,
14108,Shadow Serpentis 10MN Afterburner,,,,,,
31256,Small Signal Disruption Amplifier II,,,,,,
31258,Medium Signal Disruption Amplifier II,,,,,,
14110,Domination 1MN Afterburner,,,,,,
31260,Capital Signal Disruption Amplifier II,,,,,,
31262,Small Inverted Signal Field Projector I,,,,,,
14112,Shadow Serpentis 1MN Afterburner,,,,,,
31264,Medium Inverted Signal Field Projector I,,,,,,
14114,Domination 500MN Microwarpdrive,,,,,,
14116,Shadow Serpentis 500MN Microwarpdrive,,,,,,
31266,Capital Inverted Signal Field Projector I,,,,,,
14118,Domination 50MN Microwarpdrive,,,,,,
31268,Small Inverted Signal Field Projector II,,,,,,
14120,Shadow Serpentis 50MN Microwarpdrive,,,,,,
31270,Medium Inverted Signal Field Projector II,,,,,,
31272,Capital Inverted Signal Field Projector II,,,,,,
31274,Small Ionic Field Projector I,,,,,,
14122,Domination 5MN Microwarpdrive,,,,,,
31276,Medium Ionic Field Projector I,,,,,,
14124,Shadow Serpentis 5MN Microwarpdrive,,,,,,
31278,Capital Ionic Field Projector I,,,,,,
14385,Cormack's Modified Neutron Blaster Cannon,,,,,,
31280,Small Ionic Field Projector II,,,,,,
14126,Domination Overdrive Injector,,,,,,
31282,Medium Ionic Field Projector II,,,,,,
31284,Capital Ionic Field Projector II,,,,,,
31286,Small Particle Dispersion Augmentor I,,,,,,
14127,Domination Nanofiber Structure,,,,,,
31288,Medium Particle Dispersion Augmentor I,,,,,,
14128,Dark Blood Reactor Control Unit,,,,,,
31290,Capital Particle Dispersion Augmentor I,,,,,,
31292,Small Particle Dispersion Augmentor II,,,,,,
14130,True Sansha Reactor Control Unit,,,,,,
31294,Medium Particle Dispersion Augmentor II,,,,,,
31296,Capital Particle Dispersion Augmentor II,,,,,,
31298,Small Particle Dispersion Projector I,,,,,,
14132,Shadow Serpentis Reactor Control Unit,,,,,,
31300,Medium Particle Dispersion Projector I,,,,,,
14134,Dark Blood Power Diagnostic System,,,,,,
31302,Capital Particle Dispersion Projector I,,,,,,
31304,Small Particle Dispersion Projector II,,,,,,
14136,True Sansha Power Diagnostic System,,,,,,
31306,Medium Particle Dispersion Projector II,,,,,,
31308,Capital Particle Dispersion Projector II,,,,,,
14138,Shadow Serpentis Power Diagnostic System,,,,,,
31310,Small Signal Focusing Kit I,,,,,,
14140,True Sansha Cap Recharger,,,,,,
31312,Medium Signal Focusing Kit I,,,,,,
31314,Capital Signal Focusing Kit I,,,,,,
14142,Dark Blood Cap Recharger,,,,,,
31316,Small Signal Focusing Kit II,,,,,,
31318,Medium Signal Focusing Kit II,,,,,,
31320,Capital Signal Focusing Kit II,,,,,,
14144,Dark Blood Capacitor Power Relay,,,,,,
31322,Small Targeting System Subcontroller I,,,,,,
14146,True Sansha Capacitor Power Relay,,,,,,
31324,Medium Targeting System Subcontroller I,,,,,,
31326,Capital Targeting System Subcontroller I,,,,,,
14148,Dark Blood Small Energy Nosferatu,,,,,,
31328,Small Targeting System Subcontroller II,,,,,,
14150,True Sansha Small Energy Nosferatu,,,,,,
31330,Medium Targeting System Subcontroller II,,,,,,
31332,Capital Targeting System Subcontroller II,,,,,,
31334,Small Targeting Systems Stabilizer I,,,,,,
14152,Dark Blood Heavy Energy Nosferatu,,,,,,
31336,Medium Targeting Systems Stabilizer I,,,,,,
14154,True Sansha Heavy Energy Nosferatu,,,,,,
31338,Capital Targeting Systems Stabilizer I,,,,,,
31340,Small Targeting Systems Stabilizer II,,,,,,
14156,Dark Blood Medium Energy Nosferatu,,,,,,
31342,Medium Targeting Systems Stabilizer II,,,,,,
31344,Capital Targeting Systems Stabilizer II,,,,,,
31346,Small Tracking Diagnostic Subroutines I,,,,,,
14158,True Sansha Medium Energy Nosferatu,,,,,,
31348,Medium Tracking Diagnostic Subroutines I,,,,,,
14160,Dark Blood Small Energy Neutralizer,,,,,,
31350,Capital Tracking Diagnostic Subroutines I,,,,,,
31352,Small Tracking Diagnostic Subroutines II,,,,,,
14162,True Sansha Small Energy Neutralizer,,,,,,
31354,Medium Tracking Diagnostic Subroutines II,,,,,,
31356,Capital Tracking Diagnostic Subroutines II,,,,,,
14164,Dark Blood Medium Energy Neutralizer,,,,,,
31358,Small Ancillary Current Router I,,,,,,
14166,True Sansha Medium Energy Neutralizer,,,,,,
31360,Medium Ancillary Current Router I,,,,,,
14168,Dark Blood Heavy Energy Neutralizer,,,,,,
14170,True Sansha Heavy Energy Neutralizer,,,,,,
31362,Capital Ancillary Current Router I,,,,,,
14172,Dark Blood Heavy Capacitor Booster,,,,,,
31364,Small Ancillary Current Router II,,,,,,
31368,Capital Ancillary Current Router II,,,,,,
31366,Medium Ancillary Current Router II,,,,,,
14174,True Sansha Heavy Capacitor Booster,,,,,,
31370,Small Capacitor Control Circuit I,,,,,,
14176,Dark Blood Medium Capacitor Booster,,,,,,
31372,Medium Capacitor Control Circuit I,,,,,,
31374,Capital Capacitor Control Circuit I,,,,,,
14178,True Sansha Medium Capacitor Booster,,,,,,
31376,Small Capacitor Control Circuit II,,,,,,
14184,Dark Blood Small Capacitor Booster,,,,,,
31378,Medium Capacitor Control Circuit II,,,,,,
31380,Capital Capacitor Control Circuit II,,,,,,
31382,Small Egress Port Maximizer I,,,,,,
14186,True Sansha Small Capacitor Booster,,,,,,
14188,Dark Blood Large EMP Smartbomb,,,,,,
14190,True Sansha Large EMP Smartbomb,,,,,,
31384,Medium Egress Port Maximizer I,,,,,,
14192,Dark Blood Medium EMP Smartbomb,,,,,,
31386,Capital Egress Port Maximizer I,,,,,,
14194,True Sansha Medium EMP Smartbomb,,,,,,
14196,Dark Blood Micro EMP Smartbomb,,,,,,
14198,True Sansha Micro EMP Smartbomb,,,,,,
31388,Small Egress Port Maximizer II,,,,,,
31390,Medium Egress Port Maximizer II,,,,,,
14200,Dark Blood Small EMP Smartbomb,,,,,,
31392,Capital Egress Port Maximizer II,,,,,,
31394,Small Powergrid Subroutine Maximizer I,,,,,,
14202,True Sansha Small EMP Smartbomb,,,,,,
31396,Medium Powergrid Subroutine Maximizer I,,,,,,
14204,Dread Guristas Large Graviton Smartbomb,,,,,,
31398,Capital Powergrid Subroutine Maximizer I,,,,,,
14206,Shadow Serpentis Large Plasma Smartbomb,,,,,,
14208,Domination Large Proton Smartbomb,,,,,,
31400,Small Powergrid Subroutine Maximizer II,,,,,,
31402,Medium Powergrid Subroutine Maximizer II,,,,,,
14210,Dread Guristas Medium Graviton Smartbomb,,,,,,
31404,Capital Powergrid Subroutine Maximizer II,,,,,,
14212,Dread Guristas Micro Graviton Smartbomb,,,,,,
31406,Small Semiconductor Memory Cell I,,,,,,
14214,Dread Guristas Small Graviton Smartbomb,,,,,,
14218,Shadow Serpentis Micro Plasma Smartbomb,,,,,,
31408,Medium Semiconductor Memory Cell I,,,,,,
14220,Shadow Serpentis Medium Plasma Smartbomb,,,,,,
31410,Capital Semiconductor Memory Cell I,,,,,,
31412,Small Semiconductor Memory Cell II,,,,,,
14222,Domination Medium Proton Smartbomb,,,,,,
14224,Domination Micro Proton Smartbomb,,,,,,
31414,Medium Semiconductor Memory Cell II,,,,,,
14383,Tuvan's Modified Neutron Blaster Cannon,,,,,,
31416,Capital Semiconductor Memory Cell II,,,,,,
31418,Small Algid Energy Administrations Unit I,,,,,,
14226,Domination Small Proton Smartbomb,,,,,,
31420,Medium Algid Energy Administrations Unit I,,,,,,
31422,Capital Algid Energy Administrations Unit I,,,,,,
14228,Shadow Serpentis Small Plasma Smartbomb,,,,,,
31424,Small Algid Energy Administrations Unit II,,,,,,
14230,Dread Guristas Co-Processor,,,,,,
14232,Shadow Serpentis Co-Processor,,,,,,
31426,Medium Algid Energy Administrations Unit II,,,,,,
31428,Capital Algid Energy Administrations Unit II,,,,,,
14234,Dread Guristas Cloaking Device,,,,,,
31430,Small Energy Ambit Extension I,,,,,,
14236,Shadow Serpentis Sensor Booster,,,,,,
31432,Medium Energy Ambit Extension I,,,,,,
14238,Shadow Serpentis Tracking Computer,,,,,,
31434,Capital Energy Ambit Extension I,,,,,,
31436,Small Energy Ambit Extension II,,,,,,
14240,Shadow Serpentis Remote Tracking Computer,,,,,,
31438,Medium Energy Ambit Extension II,,,,,,
14242,Dark Blood Warp Disruptor,,,,,,
31440,Capital Energy Ambit Extension II,,,,,,
14244,Domination Warp Disruptor,,,,,,
31442,Small Energy Burst Aerator I,,,,,,
14381,Tuvan's Modified Ion Blaster Cannon,,,,,,
14246,Dread Guristas Warp Disruptor,,,,,,
14248,True Sansha Warp Disruptor,,,,,,
31444,Medium Energy Burst Aerator I,,,,,,
14250,Shadow Serpentis Warp Disruptor,,,,,,
14252,Dark Blood Warp Scrambler,,,,,,
14254,Domination Warp Scrambler,,,,,,
31446,Capital Energy Burst Aerator I,,,,,,
14256,Dread Guristas Warp Scrambler,,,,,,
31448,Small Energy Burst Aerator II,,,,,,
14258,True Sansha Warp Scrambler,,,,,,
31450,Medium Energy Burst Aerator II,,,,,,
14260,Shadow Serpentis Warp Scrambler,,,,,,
14262,Dark Blood Stasis Webifier,,,,,,
31452,Capital Energy Burst Aerator II,,,,,,
14264,Domination Stasis Webifier,,,,,,
31454,Small Energy Collision Accelerator I,,,,,,
14266,Dread Guristas Stasis Webifier,,,,,,
14268,True Sansha Stasis Webifier,,,,,,
31456,Medium Energy Collision Accelerator I,,,,,,
14270,Shadow Serpentis Stasis Webifier,,,,,,
31458,Capital Energy Collision Accelerator I,,,,,,
31460,Small Energy Collision Accelerator II,,,,,,
14272,200mm Carbide Railgun I,,,,,,
31462,Medium Energy Collision Accelerator II,,,,,,
31464,Capital Energy Collision Accelerator II,,,,,,
31466,Small Energy Discharge Elutriation I,,,,,,
14274,200mm 'Scout' Accelerator Cannon,,,,,,
31468,Medium Energy Discharge Elutriation I,,,,,,
14276,200mm Compressed Coil Gun I,,,,,,
31470,Capital Energy Discharge Elutriation I,,,,,,
14379,Cormack's Modified Ion Blaster Cannon,,,,,,
31472,Small Energy Discharge Elutriation II,,,,,,
14278,200mm Prototype Gauss Gun,,,,,,
31474,Medium Energy Discharge Elutriation II,,,,,,
31476,Capital Energy Discharge Elutriation II,,,,,,
31478,Small Energy Locus Coordinator I,,,,,,
14280,350mm Carbide Railgun I,,,,,,
31480,Medium Energy Locus Coordinator I,,,,,,
14282,350mm 'Scout' Accelerator Cannon,,,,,,
31482,Capital Energy Locus Coordinator I,,,,,,
31484,Small Energy Locus Coordinator II,,,,,,
14284,350mm Compressed Coil Gun I,,,,,,
31486,Medium Energy Locus Coordinator II,,,,,,
31488,Capital Energy Locus Coordinator II,,,,,,
31490,Small Energy Metastasis Adjuster I,,,,,,
14286,350mm Prototype Gauss Gun,,,,,,
31492,Medium Energy Metastasis Adjuster I,,,,,,
14292,Kruul's DNA,,,,,,
14293,X-Rated Holoreel,,,,,,
31494,Capital Energy Metastasis Adjuster I,,,,,,
14295,Limited Ocular Filter - Beta,,,,,,
31496,Small Energy Metastasis Adjuster II,,,,,,
31498,Medium Energy Metastasis Adjuster II,,,,,,
31500,Capital Energy Metastasis Adjuster II,,,,,,
14296,Limited Neural Boost - Beta,,,,,,
31502,Small Algid Hybrid Administrations Unit I,,,,,,
